Vehicle,Day,Arrival,Departure,Punctuality,Distance,Latitude,Longitude,Data,Timetable,Block,JourneySeq,Line,Journey,StopSeq,Stop,StopName,Punctuality_Seconds,Didok,On_Second_Class,Off_Second_Class,Day_Type,Door_open_time,Door_open_time_Seconds,Direction,Passenger_Count,schedule_departure,Arrival_Hour,Hour,Date,Delay_Impact,YearMonth
531,2024-07-15,2024-07-15 18:10:30,2024-07-15 18:11:18,-1 days +23:59:18,375.0,46.802891,7.151265,288,3,6026,22,2,62644.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",-42.0,8592374,19.59,12.09,lu-ve-vac,0 days 00:00:48,48.0,3,7.5,2024-07-15 18:12:00,18,18,2024-07-15,-315.0,2024-07
523,2024-07-15,2024-07-15 18:08:27,2024-07-15 18:08:39,0 days 00:01:09,378.0,46.806263652101855,7.175214405454272,288,3,6023,25,2,62652.0,2,858914102,"Fribourg, Chaley",69.0,8589141,3.05,0.0,lu-ve-vac,0 days 00:00:12,12.0,3,3.05,2024-07-15 18:07:30,18,18,2024-07-15,210.45,2024-07
523,2024-07-15,2024-07-15 18:09:20,2024-07-15 18:09:28,0 days 00:01:28,269.0,46.806585740021085,7.172561470552794,288,3,6023,25,2,62652.0,3,858915202,"Fribourg, Mon-Repos",88.0,8589152,1.02,0.0,lu-ve-vac,0 days 00:00:08,8.0,3,4.07,2024-07-15 18:08:00,18,18,2024-07-15,358.16,2024-07
523,2024-07-15,2024-07-15 18:10:37,2024-07-15 18:10:44,0 days 00:01:44,224.0,46.80929451865784,7.170437618567559,288,3,6023,25,2,62652.0,5,858913802,"Fribourg, Cité-Jardins",104.0,8589138,1.02,0.0,lu-ve-vac,0 days 00:00:07,7.0,3,6.109999999999999,2024-07-15 18:09:00,18,18,2024-07-15,635.4399999999999,2024-07
523,2024-07-15,2024-07-15 18:11:47,2024-07-15 18:11:56,0 days 00:00:56,328.0,46.81142931202568,7.170985244016346,288,3,6023,25,2,62652.0,6,859176602,"Fribourg, Boschung",56.0,8591766,2.03,0.0,lu-ve-vac,0 days 00:00:09,9.0,3,8.139999999999999,2024-07-15 18:11:00,18,18,2024-07-15,455.8399999999999,2024-07
523,2024-07-15,2024-07-15 18:16:14,2024-07-15 18:16:28,0 days 00:01:28,702.0,46.80615421213557,7.161467904203208,288,3,6023,25,2,62652.0,9,858725502,"Fribourg, Tilleul/Cathédrale",88.0,8587255,2.03,1.0,lu-ve-vac,0 days 00:00:14,14.0,3,11.199999999999998,2024-07-15 18:15:00,18,18,2024-07-15,985.5999999999998,2024-07
523,2024-07-15,2024-07-15 18:18:26,2024-07-15 18:18:41,0 days 00:01:41,114.0,46.80414762297111,7.154427410092294,288,3,6023,25,2,62652.0,11,858916102,"Fribourg, St-Pierre",101.0,8589161,7.11,2.0,lu-ve-vac,0 days 00:00:15,15.0,3,16.31,2024-07-15 18:17:00,18,18,2024-07-15,1647.31,2024-07
523,2024-07-15,2024-07-15 18:20:33,2024-07-15 18:21:12,0 days 00:01:12,376.0,46.80315699521267,7.150214402918431,288,3,6023,25,2,62652.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",72.0,8592374,39.6,7.0,lu-ve-vac,0 days 00:00:39,39.0,3,48.91,2024-07-15 18:20:00,18,18,2024-07-15,3521.5199999999995,2024-07
6605,2024-07-15,2024-07-15 18:17:16,2024-07-15 18:17:37,0 days 00:01:07,398.0,46.806273,7.17557,288,3,6027,23,2,62656.0,2,858914102,"Fribourg, Chaley",67.0,8589141,5.0,1.06,lu-ve-vac,0 days 00:00:21,21.0,3,3.94,2024-07-15 18:16:30,18,18,2024-07-15,263.98,2024-07
6605,2024-07-15,2024-07-15 18:18:57,2024-07-15 18:19:22,0 days 00:01:22,189.0,46.809376,7.170441,288,3,6027,23,2,62656.0,5,858913802,"Fribourg, Cité-Jardins",82.0,8589138,3.0,1.06,lu-ve-vac,0 days 00:00:25,25.0,3,5.88,2024-07-15 18:18:00,18,18,2024-07-15,482.15999999999997,2024-07
6605,2024-07-15,2024-07-15 18:20:46,2024-07-15 18:20:57,0 days 00:00:57,360.0,46.811441,7.171043,288,3,6027,23,2,62656.0,6,859176602,"Fribourg, Boschung",57.0,8591766,1.0,1.06,lu-ve-vac,0 days 00:00:11,11.0,3,5.82,2024-07-15 18:20:00,18,18,2024-07-15,331.74,2024-07
6605,2024-07-15,2024-07-15 18:25:27,2024-07-15 18:25:40,0 days 00:01:40,737.0,46.806078,7.161236,288,3,6027,23,2,62656.0,9,858725502,"Fribourg, Tilleul/Cathédrale",100.0,8587255,2.0,1.06,lu-ve-vac,0 days 00:00:13,13.0,3,6.76,2024-07-15 18:24:00,18,18,2024-07-15,676.0,2024-07
6605,2024-07-15,2024-07-15 18:27:25,2024-07-15 18:27:38,0 days 00:01:38,115.0,46.803836,7.155231,288,3,6027,23,2,62656.0,11,858916102,"Fribourg, St-Pierre",98.0,8589161,1.0,5.29,lu-ve-vac,0 days 00:00:13,13.0,3,2.47,2024-07-15 18:26:00,18,18,2024-07-15,242.06000000000003,2024-07
6605,2024-07-15,2024-07-15 18:29:17,2024-07-15 18:30:08,0 days 00:01:08,391.0,46.802886,7.151313,288,3,6027,23,2,62656.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",68.0,8592374,16.0,3.18,lu-ve-vac,0 days 00:00:51,51.0,3,15.29,2024-07-15 18:29:00,18,18,2024-07-15,1039.72,2024-07
525,2024-07-15,2024-07-15 18:27:01,2024-07-15 18:27:11,0 days 00:00:41,383.0,46.806236,7.175561,288,3,6021,27,2,62664.0,2,858914102,"Fribourg, Chaley",41.0,8589141,2.03,0.0,lu-ve-vac,0 days 00:00:10,10.0,3,2.03,2024-07-15 18:26:30,18,18,2024-07-15,83.22999999999999,2024-07
525,2024-07-15,2024-07-15 18:27:47,2024-07-15 18:27:55,0 days 00:00:55,270.0,46.806646,7.172115,288,3,6021,27,2,62664.0,3,858915202,"Fribourg, Mon-Repos",55.0,8589152,1.02,0.0,lu-ve-vac,0 days 00:00:08,8.0,3,3.05,2024-07-15 18:27:00,18,18,2024-07-15,167.75,2024-07
525,2024-07-15,2024-07-15 18:28:50,2024-07-15 18:28:59,0 days 00:00:59,180.0,46.809348,7.17046,288,3,6021,27,2,62664.0,5,858913802,"Fribourg, Cité-Jardins",59.0,8589138,2.03,1.0,lu-ve-vac,0 days 00:00:09,9.0,3,4.08,2024-07-15 18:28:00,18,18,2024-07-15,240.72,2024-07
525,2024-07-15,2024-07-15 18:30:02,2024-07-15 18:30:13,0 days 00:00:13,348.0,46.811416,7.17103,288,3,6021,27,2,62664.0,6,859176602,"Fribourg, Boschung",13.0,8591766,4.07,1.0,lu-ve-vac,0 days 00:00:11,11.0,3,7.15,2024-07-15 18:30:00,18,18,2024-07-15,92.95,2024-07
525,2024-07-15,2024-07-15 18:34:15,2024-07-15 18:34:27,0 days 00:00:27,703.0,46.80609,7.16128,288,3,6021,27,2,62664.0,9,858725502,"Fribourg, Tilleul/Cathédrale",27.0,8587255,6.1,1.0,lu-ve-vac,0 days 00:00:12,12.0,3,13.27,2024-07-15 18:34:00,18,18,2024-07-15,358.28999999999996,2024-07
525,2024-07-15,2024-07-15 18:36:13,2024-07-15 18:36:33,0 days 00:00:33,113.0,46.803853,7.155216,288,3,6021,27,2,62664.0,11,858916102,"Fribourg, St-Pierre",33.0,8589161,9.15,7.0,lu-ve-vac,0 days 00:00:20,20.0,3,15.42,2024-07-15 18:36:00,18,18,2024-07-15,508.86,2024-07
525,2024-07-15,2024-07-15 18:38:21,2024-07-15 18:38:52,-1 days +23:59:52,376.0,46.802898,7.15128,288,3,6021,27,2,62664.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",-8.0,8592374,27.45,12.0,lu-ve-vac,0 days 00:00:31,31.0,3,30.87,2024-07-15 18:39:00,18,18,2024-07-15,-246.96,2024-07
6607,2024-07-15,2024-07-15 18:36:53,2024-07-15 18:37:06,0 days 00:00:36,400.0,46.80624,7.175495,288,3,6025,25,2,62676.0,2,858914102,"Fribourg, Chaley",36.0,8589141,2.0,0.0,lu-ve-vac,0 days 00:00:13,13.0,3,2.0,2024-07-15 18:36:30,18,18,2024-07-15,72.0,2024-07
6607,2024-07-15,2024-07-15 18:37:40,2024-07-15 18:37:50,0 days 00:00:50,280.0,46.806668,7.172073,288,3,6025,25,2,62676.0,3,858915202,"Fribourg, Mon-Repos",50.0,8589152,2.0,0.0,lu-ve-vac,0 days 00:00:10,10.0,3,4.0,2024-07-15 18:37:00,18,18,2024-07-15,200.0,2024-07
6607,2024-07-15,2024-07-15 18:39:03,2024-07-15 18:39:14,0 days 00:01:14,235.0,46.809373,7.170436,288,3,6025,25,2,62676.0,5,858913802,"Fribourg, Cité-Jardins",74.0,8589138,5.0,0.0,lu-ve-vac,0 days 00:00:11,11.0,3,10.0,2024-07-15 18:38:00,18,18,2024-07-15,740.0,2024-07
6607,2024-07-15,2024-07-15 18:40:15,2024-07-15 18:40:31,0 days 00:00:31,365.0,46.811433,7.170995,288,3,6025,25,2,62676.0,6,859176602,"Fribourg, Boschung",31.0,8591766,10.0,0.0,lu-ve-vac,0 days 00:00:16,16.0,3,20.0,2024-07-15 18:40:00,18,18,2024-07-15,620.0,2024-07
6607,2024-07-15,2024-07-15 18:44:32,2024-07-15 18:44:57,0 days 00:00:57,734.0,46.806093,7.161265,288,3,6025,25,2,62676.0,9,858725502,"Fribourg, Tilleul/Cathédrale",57.0,8587255,11.0,0.0,lu-ve-vac,0 days 00:00:25,25.0,3,36.0,2024-07-15 18:44:00,18,18,2024-07-15,2052.0,2024-07
6607,2024-07-15,2024-07-15 18:46:46,2024-07-15 18:47:09,0 days 00:01:09,121.0,46.803886,7.155153,288,3,6025,25,2,62676.0,11,858916102,"Fribourg, St-Pierre",69.0,8589161,7.0,11.16,lu-ve-vac,0 days 00:00:23,23.0,3,31.84,2024-07-15 18:46:00,18,18,2024-07-15,2196.96,2024-07
6607,2024-07-15,2024-07-15 18:48:24,2024-07-15 18:49:06,0 days 00:00:06,392.0,46.802865,7.151263,288,3,6025,25,2,62676.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",6.0,8592374,25.0,20.29,lu-ve-vac,0 days 00:00:42,42.0,3,36.55,2024-07-15 18:49:00,18,18,2024-07-15,219.29999999999998,2024-07
529,2024-07-15,2024-07-15 18:47:19,2024-07-15 18:47:28,0 days 00:00:58,370.0,46.806281,7.175551,288,3,6024,24,2,62682.0,2,858914102,"Fribourg, Chaley",58.0,8589141,4.0,0.0,lu-ve-vac,0 days 00:00:09,9.0,3,4.0,2024-07-15 18:46:30,18,18,2024-07-15,232.0,2024-07
529,2024-07-15,2024-07-15 18:48:16,2024-07-15 18:48:28,0 days 00:01:28,270.0,46.806701,7.172105,288,3,6024,24,2,62682.0,3,858915202,"Fribourg, Mon-Repos",88.0,8589152,3.0,0.0,lu-ve-vac,0 days 00:00:12,12.0,3,7.0,2024-07-15 18:47:00,18,18,2024-07-15,616.0,2024-07
529,2024-07-15,2024-07-15 18:49:21,2024-07-15 18:49:45,0 days 00:01:45,176.0,46.809413,7.170448,288,3,6024,24,2,62682.0,5,858913802,"Fribourg, Cité-Jardins",105.0,8589138,1.0,2.07,lu-ve-vac,0 days 00:00:24,24.0,3,5.93,2024-07-15 18:48:00,18,18,2024-07-15,622.65,2024-07
529,2024-07-15,2024-07-15 18:56:57,2024-07-15 18:57:08,0 days 00:01:08,107.0,46.803818,7.15521,288,3,6024,24,2,62682.0,11,858916102,"Fribourg, St-Pierre",68.0,8589161,1.0,3.1,lu-ve-vac,0 days 00:00:11,11.0,3,3.83,2024-07-15 18:56:00,18,18,2024-07-15,260.44,2024-07
529,2024-07-15,2024-07-15 18:58:40,2024-07-15 18:59:11,0 days 00:00:11,352.0,46.803011,7.151508,288,3,6024,24,2,62682.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",11.0,8592374,15.0,4.13,lu-ve-vac,0 days 00:00:31,31.0,3,14.7,2024-07-15 18:59:00,18,18,2024-07-15,161.7,2024-07
532,2024-07-15,2024-07-15 18:57:00,2024-07-15 18:57:13,0 days 00:00:43,372.0,46.806226,7.17553,288,3,6028,22,2,62690.0,2,858914102,"Fribourg, Chaley",43.0,8589141,4.0,0.0,lu-ve-vac,0 days 00:00:13,13.0,3,4.0,2024-07-15 18:56:30,18,18,2024-07-15,172.0,2024-07
532,2024-07-15,2024-07-15 18:59:06,2024-07-15 18:59:17,0 days 00:01:17,175.0,46.809373,7.170478,288,3,6028,22,2,62690.0,5,858913802,"Fribourg, Cité-Jardins",77.0,8589138,2.0,0.0,lu-ve-vac,0 days 00:00:11,11.0,3,6.0,2024-07-15 18:58:00,18,18,2024-07-15,462.0,2024-07
532,2024-07-15,2024-07-15 19:00:14,2024-07-15 19:00:23,0 days 00:00:23,345.0,46.811428,7.171046,288,3,6028,22,2,62690.0,6,859176602,"Fribourg, Boschung",23.0,8591766,1.0,0.0,lu-ve-vac,0 days 00:00:09,9.0,3,7.0,2024-07-15 19:00:00,19,19,2024-07-15,161.0,2024-07
532,2024-07-15,2024-07-15 19:03:40,2024-07-15 19:03:53,-1 days +23:59:53,645.0,46.80609,7.161265,288,3,6028,22,2,62690.0,9,858725502,"Fribourg, Tilleul/Cathédrale",-7.0,8587255,3.0,1.08,lu-ve-vac,0 days 00:00:13,13.0,3,8.92,2024-07-15 19:04:00,19,19,2024-07-15,-62.44,2024-07
532,2024-07-15,2024-07-15 19:05:24,2024-07-15 19:05:55,-1 days +23:59:55,62.0,46.803858,7.155175,288,3,6028,22,2,62690.0,11,858916102,"Fribourg, St-Pierre",-5.0,8589161,9.0,1.08,lu-ve-vac,0 days 00:00:31,31.0,3,16.84,2024-07-15 19:06:00,19,19,2024-07-15,-84.2,2024-07
532,2024-07-15,2024-07-15 19:07:40,2024-07-15 19:09:38,0 days 00:00:38,351.0,46.802906,7.151638,288,3,6028,22,2,62690.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",38.0,8592374,42.0,11.9,lu-ve-vac,0 days 00:01:58,118.0,3,46.94,2024-07-15 19:09:00,19,19,2024-07-15,1783.7199999999998,2024-07
530,2024-07-15,2024-07-15 19:07:03,2024-07-15 19:07:13,0 days 00:00:43,372.0,46.806246,7.175531,288,3,6022,26,2,62702.0,2,858914102,"Fribourg, Chaley",43.0,8589141,4.47,0.0,lu-ve-vac,0 days 00:00:10,10.0,3,4.47,2024-07-15 19:06:30,19,19,2024-07-15,192.20999999999998,2024-07
530,2024-07-15,2024-07-15 19:07:49,2024-07-15 19:07:57,0 days 00:00:57,269.0,46.80668,7.17211,288,3,6022,26,2,62702.0,3,858915202,"Fribourg, Mon-Repos",57.0,8589152,1.12,0.0,lu-ve-vac,0 days 00:00:08,8.0,3,5.59,2024-07-15 19:07:00,19,19,2024-07-15,318.63,2024-07
530,2024-07-15,2024-07-15 19:08:48,2024-07-15 19:08:57,0 days 00:00:57,174.0,46.809393,7.170466,288,3,6022,26,2,62702.0,5,858913802,"Fribourg, Cité-Jardins",57.0,8589138,0.0,1.0,lu-ve-vac,0 days 00:00:09,9.0,3,4.59,2024-07-15 19:08:00,19,19,2024-07-15,261.63,2024-07
530,2024-07-15,2024-07-15 19:10:03,2024-07-15 19:10:18,0 days 00:00:18,345.0,46.811443,7.171018,288,3,6022,26,2,62702.0,6,859176602,"Fribourg, Boschung",18.0,8591766,6.7,0.0,lu-ve-vac,0 days 00:00:15,15.0,3,11.29,2024-07-15 19:10:00,19,19,2024-07-15,203.21999999999997,2024-07
530,2024-07-15,2024-07-15 19:14:23,2024-07-15 19:14:35,0 days 00:00:35,654.0,46.80608,7.161266,288,3,6022,26,2,62702.0,9,858725502,"Fribourg, Tilleul/Cathédrale",35.0,8587255,2.23,0.0,lu-ve-vac,0 days 00:00:12,12.0,3,13.52,2024-07-15 19:14:00,19,19,2024-07-15,473.2,2024-07
530,2024-07-15,2024-07-15 19:16:37,2024-07-15 19:16:56,0 days 00:00:56,114.0,46.803883,7.155125,288,3,6022,26,2,62702.0,11,858916102,"Fribourg, St-Pierre",56.0,8589161,10.05,6.0,lu-ve-vac,0 days 00:00:19,19.0,3,17.57,2024-07-15 19:16:00,19,19,2024-07-15,983.9200000000001,2024-07
530,2024-07-15,2024-07-15 19:18:39,2024-07-15 19:19:29,0 days 00:00:29,372.0,46.802903,7.151248,288,3,6022,26,2,62702.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",29.0,8592374,21.21,15.0,lu-ve-vac,0 days 00:00:50,50.0,3,23.78,2024-07-15 19:19:00,19,19,2024-07-15,689.62,2024-07
531,2024-07-15,2024-07-15 19:16:48,2024-07-15 19:16:57,0 days 00:00:27,379.0,46.806221,7.175531,288,3,6026,24,2,62710.0,2,858914102,"Fribourg, Chaley",27.0,8589141,2.4,0.0,lu-ve-vac,0 days 00:00:09,9.0,3,2.4,2024-07-15 19:16:30,19,19,2024-07-15,64.8,2024-07
531,2024-07-15,2024-07-15 19:17:35,2024-07-15 19:17:47,0 days 00:00:47,273.0,46.806656,7.172083,288,3,6026,24,2,62710.0,3,858915202,"Fribourg, Mon-Repos",47.0,8589152,0.8,3.2,lu-ve-vac,0 days 00:00:12,12.0,3,0.0,2024-07-15 19:17:00,19,19,2024-07-15,0.0,2024-07
531,2024-07-15,2024-07-15 19:19:37,2024-07-15 19:19:48,-1 days +23:59:48,279.0,46.811448,7.171238,288,3,6026,24,2,62710.0,6,859176602,"Fribourg, Boschung",-12.0,8591766,1.6,0.8,lu-ve-vac,0 days 00:00:11,11.0,3,0.8,2024-07-15 19:20:00,19,19,2024-07-15,-9.600000000000001,2024-07
531,2024-07-15,2024-07-15 19:25:48,2024-07-15 19:26:10,0 days 00:00:10,49.0,46.803966,7.155365,288,3,6026,24,2,62710.0,11,858916102,"Fribourg, St-Pierre",10.0,8589161,6.0,3.0,lu-ve-vac,0 days 00:00:22,22.0,3,3.8,2024-07-15 19:26:00,19,19,2024-07-15,38.0,2024-07
531,2024-07-15,2024-07-15 19:27:43,2024-07-15 19:29:33,0 days 00:00:33,393.0,46.802856,7.151281,288,3,6026,24,2,62710.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",33.0,8592374,7.6,11.4,lu-ve-vac,0 days 00:01:50,110.0,3,0.0,2024-07-15 19:29:00,19,19,2024-07-15,0.0,2024-07
523,2024-07-15,2024-07-15 19:27:35,2024-07-15 19:27:43,0 days 00:01:13,374.0,46.806263652101855,7.175214405454272,288,3,6023,27,2,62716.0,2,858914102,"Fribourg, Chaley",73.0,8589141,2.08,0.0,lu-ve-vac,0 days 00:00:08,8.0,3,2.08,2024-07-15 19:26:30,19,19,2024-07-15,151.84,2024-07
523,2024-07-15,2024-07-15 19:29:14,2024-07-15 19:29:23,0 days 00:01:23,151.0,46.80929451865784,7.170437618567559,288,3,6023,27,2,62716.0,5,858913802,"Fribourg, Cité-Jardins",83.0,8589138,3.13,0.0,lu-ve-vac,0 days 00:00:09,9.0,3,5.21,2024-07-15 19:28:00,19,19,2024-07-15,432.43,2024-07
523,2024-07-15,2024-07-15 19:30:21,2024-07-15 19:30:40,0 days 00:00:40,347.0,46.81142931202568,7.170985244016346,288,3,6023,27,2,62716.0,6,859176602,"Fribourg, Boschung",40.0,8591766,11.46,2.0,lu-ve-vac,0 days 00:00:19,19.0,3,14.670000000000002,2024-07-15 19:30:00,19,19,2024-07-15,586.8000000000001,2024-07
523,2024-07-15,2024-07-15 19:34:10,2024-07-15 19:34:25,0 days 00:00:25,622.0,46.80615421213557,7.161467904203208,288,3,6023,27,2,62716.0,9,858725502,"Fribourg, Tilleul/Cathédrale",25.0,8587255,6.25,1.0,lu-ve-vac,0 days 00:00:15,15.0,3,19.92,2024-07-15 19:34:00,19,19,2024-07-15,498.00000000000006,2024-07
523,2024-07-15,2024-07-15 19:36:24,2024-07-15 19:36:38,0 days 00:00:38,114.0,46.80414762297111,7.154427410092294,288,3,6023,27,2,62716.0,11,858916102,"Fribourg, St-Pierre",38.0,8589161,5.21,6.0,lu-ve-vac,0 days 00:00:14,14.0,3,19.130000000000003,2024-07-15 19:36:00,19,19,2024-07-15,726.94,2024-07
523,2024-07-15,2024-07-15 19:37:59,2024-07-15 19:38:25,-1 days +23:59:25,374.0,46.80315699521267,7.150214402918431,288,3,6023,27,2,62716.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",-35.0,8592374,21.88,16.0,lu-ve-vac,0 days 00:00:26,26.0,3,25.01,2024-07-15 19:39:00,19,19,2024-07-15,-875.35,2024-07
528,2024-07-16,2024-07-16 15:15:11,2024-07-16 15:15:21,0 days 00:00:51,387.0,46.806236,7.175555,288,4,6024,18,2,62498.0,2,858914102,"Fribourg, Chaley",51.0,8589141,5.19,0.0,lu-ve-vac,0 days 00:00:10,10.0,3,5.19,2024-07-16 15:14:30,15,15,2024-07-16,264.69,2024-07
528,2024-07-16,2024-07-16 15:16:05,2024-07-16 15:16:25,0 days 00:01:25,283.0,46.80674,7.172156,288,4,6024,18,2,62498.0,3,858915202,"Fribourg, Mon-Repos",85.0,8589152,4.15,0.0,lu-ve-vac,0 days 00:00:20,20.0,3,9.34,2024-07-16 15:15:00,15,15,2024-07-16,793.9,2024-07
528,2024-07-16,2024-07-16 15:17:22,2024-07-16 15:17:36,0 days 00:01:36,195.0,46.809385,7.17047,288,4,6024,18,2,62498.0,5,858913802,"Fribourg, Cité-Jardins",96.0,8589138,4.15,0.0,lu-ve-vac,0 days 00:00:14,14.0,3,13.49,2024-07-16 15:16:00,15,15,2024-07-16,1295.04,2024-07
528,2024-07-16,2024-07-16 15:18:40,2024-07-16 15:18:54,0 days 00:00:54,360.0,46.81149,7.171038,288,4,6024,18,2,62498.0,6,859176602,"Fribourg, Boschung",54.0,8591766,7.27,0.0,lu-ve-vac,0 days 00:00:14,14.0,3,20.76,2024-07-16 15:18:00,15,15,2024-07-16,1121.0400000000002,2024-07
528,2024-07-16,2024-07-16 15:22:51,2024-07-16 15:23:11,0 days 00:01:11,688.0,46.806128,7.16129,288,4,6024,18,2,62498.0,9,858725502,"Fribourg, Tilleul/Cathédrale",71.0,8587255,5.19,5.0,lu-ve-vac,0 days 00:00:20,20.0,3,20.95,2024-07-16 15:22:00,15,15,2024-07-16,1487.45,2024-07
528,2024-07-16,2024-07-16 15:24:50,2024-07-16 15:25:10,0 days 00:01:10,71.0,46.803815,7.154988,288,4,6024,18,2,62498.0,11,858916102,"Fribourg, St-Pierre",70.0,8589161,6.23,6.0,lu-ve-vac,0 days 00:00:20,20.0,3,21.18,2024-07-16 15:24:00,15,15,2024-07-16,1482.6,2024-07
528,2024-07-16,2024-07-16 15:27:11,2024-07-16 15:27:42,0 days 00:00:42,390.0,46.803005,7.15128,288,4,6024,18,2,62498.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",42.0,8592374,19.73,12.0,lu-ve-vac,0 days 00:00:31,31.0,3,28.91,2024-07-16 15:27:00,15,15,2024-07-16,1214.22,2024-07
531,2024-07-16,2024-07-16 15:23:00,2024-07-16 15:23:12,0 days 00:00:42,377.0,46.806281,7.175545,288,4,6028,16,2,62506.0,2,858914102,"Fribourg, Chaley",42.0,8589141,3.63,0.09,lu-ve-vac,0 days 00:00:12,12.0,3,4.44,2024-07-16 15:22:30,15,15,2024-07-16,186.48000000000002,2024-07
531,2024-07-16,2024-07-16 15:23:53,2024-07-16 15:24:06,0 days 00:01:06,274.0,46.806696,7.172083,288,4,6028,16,2,62506.0,3,858915202,"Fribourg, Mon-Repos",66.0,8589152,1.85,0.28,lu-ve-vac,0 days 00:00:13,13.0,3,6.010000000000001,2024-07-16 15:23:00,15,15,2024-07-16,396.66,2024-07
531,2024-07-16,2024-07-16 15:25:19,2024-07-16 15:25:29,0 days 00:01:29,225.0,46.809405,7.17048,288,4,6028,16,2,62506.0,5,858913802,"Fribourg, Cité-Jardins",89.0,8589138,3.17,0.37,lu-ve-vac,0 days 00:00:10,10.0,3,9.4,2024-07-16 15:24:00,15,15,2024-07-16,836.6,2024-07
531,2024-07-16,2024-07-16 15:27:05,2024-07-16 15:27:22,0 days 00:01:22,350.0,46.811463,7.171031,288,4,6028,16,2,62506.0,6,859176602,"Fribourg, Boschung",82.0,8591766,7.44,0.58,lu-ve-vac,0 days 00:00:17,17.0,3,16.26,2024-07-16 15:26:00,15,15,2024-07-16,1333.3200000000002,2024-07
531,2024-07-16,2024-07-16 15:31:03,2024-07-16 15:31:14,0 days 00:01:14,701.0,46.806121,7.161285,288,4,6028,16,2,62506.0,9,858725502,"Fribourg, Tilleul/Cathédrale",74.0,8587255,4.66,2.21,lu-ve-vac,0 days 00:00:11,11.0,3,19.89,2024-07-16 15:30:00,15,15,2024-07-16,1471.8600000000001,2024-07
531,2024-07-16,2024-07-16 15:32:38,2024-07-16 15:33:17,0 days 00:01:17,42.0,46.804026,7.15536,288,4,6028,16,2,62506.0,11,858916102,"Fribourg, St-Pierre",77.0,8589161,3.41,7.04,lu-ve-vac,0 days 00:00:39,39.0,3,16.26,2024-07-16 15:32:00,15,15,2024-07-16,1252.0200000000002,2024-07
531,2024-07-16,2024-07-16 15:35:23,2024-07-16 15:35:54,0 days 00:00:54,396.0,46.802891,7.151278,288,4,6028,16,2,62506.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",54.0,8592374,17.72,11.59,lu-ve-vac,0 days 00:00:31,31.0,3,22.39,2024-07-16 15:35:00,15,15,2024-07-16,1209.06,2024-07
6601,2024-07-16,2024-07-16 15:30:03,2024-07-16 15:30:33,0 days 00:01:03,402.0,46.80628,7.175576,288,4,6029,9,2,62512.0,2,858914102,"Fribourg, Chaley",63.0,8589141,1.02,1.0,lu-ve-vac,0 days 00:00:30,30.0,3,0.02,2024-07-16 15:29:30,15,15,2024-07-16,1.26,2024-07
6601,2024-07-16,2024-07-16 15:31:11,2024-07-16 15:31:25,0 days 00:01:25,284.0,46.806708,7.172118,288,4,6029,9,2,62512.0,3,858915202,"Fribourg, Mon-Repos",85.0,8589152,4.09,0.0,lu-ve-vac,0 days 00:00:14,14.0,3,4.109999999999999,2024-07-16 15:30:00,15,15,2024-07-16,349.34999999999997,2024-07
6601,2024-07-16,2024-07-16 15:32:22,2024-07-16 15:32:34,0 days 00:01:34,194.0,46.80938,7.170456,288,4,6029,9,2,62512.0,5,858913802,"Fribourg, Cité-Jardins",94.0,8589138,1.02,0.0,lu-ve-vac,0 days 00:00:12,12.0,3,5.129999999999999,2024-07-16 15:31:00,15,15,2024-07-16,482.2199999999999,2024-07
6601,2024-07-16,2024-07-16 15:33:34,2024-07-16 15:33:53,0 days 00:00:53,366.0,46.811455,7.17104,288,4,6029,9,2,62512.0,6,859176602,"Fribourg, Boschung",53.0,8591766,11.26,0.0,lu-ve-vac,0 days 00:00:19,19.0,3,16.39,2024-07-16 15:33:00,15,15,2024-07-16,868.6700000000001,2024-07
6601,2024-07-16,2024-07-16 15:37:47,2024-07-16 15:38:02,0 days 00:01:02,740.0,46.806116,7.161263,288,4,6029,9,2,62512.0,9,858725502,"Fribourg, Tilleul/Cathédrale",62.0,8587255,3.07,4.0,lu-ve-vac,0 days 00:00:15,15.0,3,16.48,2024-07-16 15:37:00,15,15,2024-07-16,1021.76,2024-07
6601,2024-07-16,2024-07-16 15:39:48,2024-07-16 15:40:03,0 days 00:01:03,122.0,46.803858,7.155138,288,4,6029,9,2,62512.0,11,858916102,"Fribourg, St-Pierre",63.0,8589161,5.12,5.0,lu-ve-vac,0 days 00:00:15,15.0,3,16.6,2024-07-16 15:39:00,15,15,2024-07-16,1045.8000000000002,2024-07
